timestamp,Temperature,Relative Humidity ,Wind Speed,Wind Direction,Basel Cloud Cover Total,Shortwave Radiation,Soil Temperature
20091103T1000,6.7505283,89,6.6185193,157.61987,100,274.12,7.880005
20091103T1100,7.5305285,88,9,126.869896,100,256.32,8.910004
20091103T1200,9.110529,78,5.692099,124.69515,47,388.04,10.160004
20091103T1300,10.600529,72,2.6208394,195.9454,82,439.66,11.399994
20091103T1400,11.540529,69,10.308831,282.09476,100,352.44,12.080017
20091103T1500,12.110529,65,14.77755,235.9228,100,225.17,12.089996
20091103T1600,10.360529,70,16.263872,207.69948,100,126.38,11.490021
20091103T1700,9.630529,72,14.182355,203.9625,100,38.27,10.52002
20091103T1800,9.240529,76,11.503113,200.1363,100,0,9.740021
20091103T1900,9.320529,77,11.165805,200.77226,100,0,9.279999
20091103T2000,9.460529,79,8.669949,175.23636,100,0,9.029999
20091103T2100,9.570529,81,9,180,100,0,8.970001
20091103T2200,10.520529,83,12.738099,222.7094,100,0,9.02002
20091103T2300,11.790529,81,18.089775,227.41951,100,0,9.309998
20091104T0000,11.340529,81,20.288164,207.47443,100,0,9.589996
20091104T0100,10.650529,79,22.97522,215.43332,100,0,9.540009
20091104T0200,11.0505295,76,29.546328,223.02507,100,0,9.51001
20091104T0300,11.450529,75,35.747112,235.66978,100,0,9.559998
20091104T0400,11.730529,77,30.190672,239.15341,8,0,9.670013
20091104T0500,12.250529,70,33.151287,235.61966,11,0,9.550018
20091104T0600,12.250529,77,38.12602,259.11447,32,0,9.679993
20091104T0700,10.320529,80,36.361782,269.43274,64,0,9.580017
20091104T0800,9.360529,79,31.452133,264.74622,0,22.25,9.040009
20091104T0900,9.5505295,73,33.55733,260.73978,4,153.97,9.070007
20091104T1000,9.650529,69,35.33506,261.20947,0,287.47,9.490021
20091104T1100,9.870529,68,35.80688,260.15887,100,367.57,10.100006
20091104T1200,9.970529,66,34.75445,256.82745,100,340.87,10.5
20091104T1300,10.340529,63,32.97293,259.3035,19,444.11,10.980011
20091104T1400,10.590529,61,30.385365,256.29303,0,413.85,11.179993
20091104T1500,10.620529,61,28.202042,255.96376,29,334.63998,11.080017
20091104T1600,10.260529,61,25.417631,254.389,15,226.06,10.619995
20091104T1700,9.350529,63,19.721298,248.58704,8,83.659996,9.730011
20091104T1800,8.330529,66,16.375053,236.6593,18,0,8.660004
20091104T1900,7.8605285,69,16.595179,229.39871,100,0,7.9200134
20091104T2000,7.7205286,71,14.264361,227.04541,100,0,7.649994
20091104T2100,8.080529,71,15.856354,230.52754,100,0,7.5700073
20091104T2200,8.660529,70,17.10284,239.65675,100,0,7.5599976
20091104T2300,8.680529,68,17.786331,234.05789,84,0,7.600006
20091105T0000,8.220529,71,21.933426,246.8014,100,0,7.5200195
20091105T0100,7.1505284,74,16.645864,248.4287,7,0,7.029999
20091105T0200,6.6605287,77,12.10157,239.62088,0,0,6.580017
20091105T0300,6.6105285,78,12.783802,237.65256,100,0,6.230011
20091105T0400,6.040529,77,9.387651,212.47119,0,0,5.9200134
20091105T0500,6.4305286,84,9.107359,251.56506,0,0,6.3099976
20091105T0600,6.0605288,81,7.729527,207.75854,0,0,5.9200134
20091105T0700,5.7305284,79,8.311245,175.03026,0,0,5.529999
20091105T0800,5.2505283,82,7.172949,162.47443,0,20.47,5.3399963
20091105T0900,6.9005284,81,7.5170207,196.69925,7,154.86,6.0400085
20091105T1000,9.910529,67,11.885453,234.86581,100,281.24,7.5700073
20091105T1100,10.970529,59,21.313093,254.32048,100,277.68,8.980011
20091105T1200,10.710529,62,21.03152,263.1183,100,205.59,9.559998
20091105T1300,10.720529,62,17.581125,259.38034,100,194.02,9.899994
20091105T1400,11.070529,61,14.84318,255.96376,100,186.01,10.179993
20091105T1500,11.570529,59,12.57426,256.7595,64,194.91,10.450012
20091105T1600,11.330529,60,11.525623,268.21008,33,201.14,10.480011
20091105T1700,10.210529,65,9.178235,295.55997,69,79.21,9.850006
20091105T1800,9.150529,68,7.172949,287.52557,36,0,8.920013
20091105T1900,8.610529,67,4.73506,261.25385,47,0,8.050018
20091105T2000,8.230529,66,4.8433046,228.01279,100,0,7.480011
20091105T2100,6.290529,77,7.289445,212.90524,15,0,6.899994
20091105T2200,5.8505287,80,8.373386,205.46335,9,0,6.2900085
20091105T2300,6.2305284,74,9.339208,207.55281,0,0,5.880005
20091106T0000,5.3305287,77,9.360001,202.61987,0,0,5.51001
20091106T0100,4.6405287,79,9.422101,186.58194,0,0,5.1400146
20091106T0200,4.2205286,81,9.3876505,175.60129,0,0,4.779999
20091106T0300,4.020529,81,8.891344,158.62938,0,0,4.4900208
20091106T0400,4.6905284,76,7.491114,144.78241,0,0,4.2400208
20091106T0500,5.3205285,90,4.8965297,126.027374,100,0,5.4100037
20091106T0600,5.6405287,85,3.8939953,146.30994,100,0,5.5
20091106T0700,5.3705287,81,3.5455887,203.9625,12,0,5.3399963
20091106T0800,5.3305287,86,7.771331,166.6075,96,21.36,5.1700134
20091106T0900,7.4705286,82,8.217153,208.81079,100,137.95,6.1799927
20091106T1000,8.440529,79,13.32,270,20,181.56,7.279999
20091106T1100,8.580529,81,15.496736,272.66302,100,307.94,8.619995
20091106T1200,9.440529,76,15.84409,271.30197,100,327.52,9.679993
20091106T1300,9.580529,72,17.462784,278.29715,100,371.13,10.52002
20091106T1400,9.920529,69,15.893093,283.0919,100,307.05,10.839996
20091106T1500,9.8005295,68,13.441071,277.69604,100,275.9,10.950012
20091106T1600,9.580529,70,11.304229,279.16235,100,158.42,10.570007
20091106T1700,9.000529,73,10.661107,281.68936,100,53.399998,9.850006
20091106T1800,8.520529,77,8.28,270,100,0,9.119995
20091106T1900,8.3005295,77,8.669949,265.23636,100,0,8.630005
20091106T2000,7.8905287,77,7.172949,252.47443,100,0,8.220001
20091106T2100,7.2305284,76,5.3999996,233.1301,9,0,7.470001
20091106T2200,6.4405284,77,5.1165614,219.28941,0,0,6.75
20091106T2300,5.8005285,80,5.2416787,195.9454,0,0,6.130005
20091107T0000,5.4505286,82,4.32,180,0,0,5.610016
20091107T0100,5.1905284,85,4.802999,167.00539,0,0,5.149994
20091107T0200,4.9805284,87,5.00128,149.74356,0,0,4.76001
20091107T0300,4.3005285,86,6.618519,135,0,0,4.4200134
20091107T0400,3.2005286,86,10.195057,132.13759,0,0,4.110016
20091107T0500,2.5905285,89,10.009036,127.69424,0,0,3.8099976
20091107T0600,2.2105286,89,11.525623,128.6598,0,0,3.5
20091107T0700,1.4405286,93,11.480557,131.18591,0,0,3.1600037
20091107T0800,2.6505284,86,11.609651,119.74488,13,17.8,3.0599976
20091107T0900,2.6705287,91,9.72,89.99999,100,66.75,3.6900024
20091107T1000,4.4205284,89,13.441071,110.376434,100,130.83,4.600006
20091107T1100,5.4605284,90,8.287822,124.38034,100,66.75,5.1600037
20091107T1200,6.040529,92,6.0347,197.35403,100,43.61,5.610016
20091107T1300,6.8405285,75,23.18579,205.76933,100,45.39,5.899994
20091107T1400,8.960529,69,22.26768,214.46082,100,234.95999,7.01001
20091107T1500,9.610529,66,19.513195,209.87599,100,305.27,8.110016
20091107T1600,9.490529,68,16.516901,196.46002,72,182.45,8.410004
20091107T1700,8.790529,74,11.159999,180,100,68.53,8.119995
20091107T1800,7.8205285,84,5.771239,183.57634,100,0,7.7400208
20091107T1900,7.2205286,85,12.904882,247.01129,100,0,7.399994
20091107T2000,6.9605284,76,19.839235,191.51382,100,0,7.0700073
20091107T2100,6.8105288,79,17.974781,212.73523,100,0,6.6700134
20091107T2200,6.2805285,77,28.017622,242.44719,100,0,6.4299927
20091107T2300,5.4505286,85,28.817993,257.00537,100,0,6.0500183
20091108T0000,6.1305285,85,22.007162,254.82709,100,0,5.9200134
20091108T0100,6.0105286,85,19.0392,254.64987,100,0,5.880005
20091108T0200,5.7805285,86,13.556282,259.28687,68,0,5.8399963
20091108T0300,5.1005287,86,8.209263,254.74487,77,0,5.350006
20091108T0400,4.6805286,89,5.937272,194.03624,100,0,5.0599976
20091108T0500,5.4705286,87,2.9024127,262.875,91,0,4.950012
20091108T0600,5.040529,88,1.2979984,213.69006,61,0,4.649994
20091108T0700,4.8805285,87,3.8268526,138.81407,100,0,4.3000183
20091108T0800,4.9905286,87,2.5959969,123.69006,100,16.02,4.3900146
20091108T0900,5.8005285,89,2.5959969,56.30993,100,132.61,5.380005
20091108T1000,6.4105287,86,5.00128,59.74356,100,234.95999,6.779999
20091108T1100,6.8405285,83,5.8603754,47.489548,100,292.81,8
20091108T1200,7.8705287,78,7.42159,14.03624,100,392.49,9.220001
20091108T1300,8.560529,78,11.183201,356.30862,100,380.03,10.140015
20091108T1400,8.650529,76,11.165805,358.1524,100,287.47,10.390015
20091108T1500,9.170529,74,11.165805,1.8475952,100,130.83,9.929993
20091108T1600,9.030529,75,14.408997,12.994629,100,122.82,9.589996
20091108T1700,8.450529,79,11.620809,16.189209,100,27.59,8.940002
20091108T1800,8.100529,80,10.30883,24.775131,100,0,8.380005
20091108T1900,7.3105288,85,10.105681,4.085617,100,0,7.9400024
20091108T2000,6.6605287,88,11.367109,349.04596,100,0,7.529999
20091108T2100,6.2105284,87,15.281989,344.98163,100,0,7.1400146
20091108T2200,5.9805284,89,17.731598,354.17365,100,0,6.8099976
20091108T2300,5.9405284,93,13.797912,352.50415,100,0,6.6400146
20091109T0000,6.0305285,94,11.013882,348.69006,100,0,6.580017
20091109T0100,6.1905284,94,11.874544,345.96375,100,0,6.5899963
20091109T0200,6.1505284,96,14.759999,347.31964,100,0,6.610016
20091109T0300,5.7505283,95,18.844202,353.41806,100,0,6.580017
20091109T0400,5.6505284,96,17.727943,347.0926,100,0,6.470001
20091109T0500,5.290529,94,17.283749,358.80652,100,0,6.0400085
20091109T0600,5.290529,94,14.154915,7.3057404,100,0,6.01001
20091109T0700,5.2305284,95,10.105681,355.91437,100,0,5.980011
20091109T0800,5.290529,96,9.178235,348.69006,100,5.34,6.01001
20091109T0900,5.6605287,94,11.090103,346.86597,100,47.17,6.2700195
20091109T1000,6.1905284,91,15.281989,344.98163,100,101.46,6.7400208
20091109T1100,6.4205284,86,17.555305,344.5388,100,166.43,7.2900085
20091109T1200,6.5005283,87,18.079027,347.34744,100,183.34,7.700012
20091109T1300,6.4605284,86,19.9954,346.46417,100,200.25,8.029999
20091109T1400,6.5005283,84,18.792551,343.30075,100,263.44,8.450012
20091109T1500,6.4405284,83,17.447933,338.1986,100,232.29,8.610016
20091109T1600,6.0905285,84,17.193533,340.42688,100,140.62,8.290009
20091109T1700,5.5005283,86,14.973577,332.8189,100,42.72,7.610016
20091109T1800,4.9905286,86,12.031756,321.07245,100,0,6.9100037
20091109T1900,4.8905287,86,10.739832,309.5597,100,0,6.380005
20091109T2000,4.6105285,88,9,306.8699,59,0,5.9599915
20091109T2100,4.1505284,91,7.42159,284.03625,20,0,5.350006
20091109T2200,4.020529,91,7.2359104,275.7106,61,0,4.860016
20091109T2300,4.1605287,89,6.5693827,279.46234,49,0,4.5200195
20091110T0000,4.2005286,91,5.315336,298.30078,100,0,4.380005
20091110T0100,4.2805285,93,4.3349743,318.36646,100,0,4.6400146
20091110T0200,4.1905284,94,4.6800003,337.38013,100,0,4.8099976
20091110T0300,4.1805286,94,4.6938257,327.5288,100,0,4.899994
20091110T0400,4.290529,90,5.5887027,255.06857,100,0,4.970001
20091110T0500,4.2805285,85,8.225035,246.8014,100,0,4.880005
20091110T0600,4.3105288,84,8.373386,244.53665,100,0,4.850006
20091110T0700,4.3805285,84,9.360001,247.38014,100,0,4.830017
20091110T0800,4.5505285,83,10.24578,251.56506,100,10.68,4.860016
20091110T0900,5.4205284,81,13.276144,257.4712,100,98.79,5.399994
20091110T1000,6.3005285,80,14.04,270,100,198.47,6.3399963
20091110T1100,6.6305285,78,12.964998,268.40887,100,195.8,7.0400085
20091110T1200,7.0505285,76,12.959999,270,100,200.25,7.580017
20091110T1300,7.2205286,75,14.044615,268.5312,100,205.59,8
20091110T1400,7.4005284,75,14.417988,267.1376,100,223.39,8.360016
20091110T1500,7.3005285,76,13.698934,266.9872,100,170.88,8.380005
20091110T1600,7.2005286,77,13.363711,265.36453,100,107.689995,8.149994
20091110T1700,6.2605286,80,11.165805,268.1524,17,32.93,7.5400085
20091110T1800,5.6205287,84,10.483357,254.0546,27,0,6.5500183
20091110T1900,5.5105286,86,9.531505,259.11447,74,0,5.9400024
20091110T2000,5.4505286,88,9.605998,257.00537,88,0,5.6799927
20091110T2100,5.8505287,87,9.885262,259.50854,100,0,5.6799927
20091110T2200,5.8605285,87,9.107359,251.56506,100,0,5.76001
20091110T2300,5.7705283,87,8.942214,229.8991,100,0,5.7900085
20091111T0000,5.6605287,84,9.686609,221.98721,100,0,5.7700195
20091111T0100,5.6605287,82,10.703569,227.72632,100,0,5.700012
20091111T0200,5.6505284,83,11.113451,245.09525,100,0,5.649994
20091111T0300,5.4305286,86,11.525623,255.52971,100,0,5.630005
20091111T0400,5.1605287,87,10.308831,257.90524,100,0,5.580017
20091111T0500,5.4905286,95,0.71999997,360,100,0,5.779999
20091111T0600,5.4205284,96,1.8,360,100,0,5.8200073
20091111T0700,5.3505287,96,1.9386592,338.1986,100,0,5.880005
20091111T0800,5.3405285,95,1.2979984,303.69006,100,6.23,5.9599915
20091111T0900,5.8605285,93,1.9386592,291.8014,100,76.54,6.4299927
20091111T1000,6.4305286,84,1.9386592,201.8014,100,176.22,7.279999
20091111T1100,6.7205286,81,2.5455842,171.8699,100,227.84,8.070007
20091111T1200,7.1905284,79,2.4149535,116.56505,100,278.57,8.850006
20091111T1300,7.6505284,80,3.4152596,71.56504,10,382.69998,9.640015
20091111T1400,8.000528,77,3.5455887,66.037506,0,336.41998,10.100006
20091111T1500,8.250529,77,2.6208394,74.054596,0,301.71,10.130005
20091111T1600,8.240529,78,3.6179552,84.289406,0,186.9,9.670013
20091111T1700,7.9905286,77,3.9763298,84.805565,0,52.51,8.720001
20091111T1800,7.8905287,76,5.7599998,89.99999,0,0,7.7099915
20091111T1900,7.1705284,76,7.289444,110.22486,0,0,6.880005
20091111T2000,5.9005284,78,7.653705,131.18591,0,0,6.149994
20091111T2100,5.2605286,75,7.2,143.1301,0,0,5.5200195
20091111T2200,4.4905286,77,7.928177,129.47246,0,0,4.970001
20091111T2300,3.3705285,87,8.209263,127.874985,0,0,4.4599915
20091112T0000,3.2105286,86,8.435069,129.80557,0,0,4.029999
20091112T0100,3.1405284,84,9.793059,126.027374,35,0,3.7400208
20091112T0200,2.5505285,89,9.957108,130.60129,75,0,3.4599915
20091112T0300,2.5005286,91,9,126.869896,100,0,3.4500122
20091112T0400,2.8105285,92,5.3517847,137.72632,100,0,3.630005
20091112T0500,0.91052866,90,8.913181,133.36342,0,0,2.5100098
20091112T0600,1.0805286,88,8.714677,128.29016,0,0,2.230011
20091112T0700,1.6705287,88,9.504273,114.623566,100,0,2.3600159
20091112T0800,2.2505286,89,10.365251,110.323135,100,3.56,2.7700195
20091112T0900,2.9605286,90,10.495713,112.16634,100,22.25,3.2799988
20091112T1000,3.9705286,95,7.072878,104.74355,100,55.18,3.9900208
20091112T1100,5.0305285,93,6.2145634,100.00798,100,93.45,4.880005
20091112T1200,6.9705286,88,4.452954,104.03624,17,248.31,6.369995
20091112T1300,9.500529,83,1.8,323.13013,32,413.85,8.25
20091112T1400,12.370529,78,10.661107,281.68936,34,380.03,9.800018
20091112T1500,13.350529,78,11.570515,275.35583,43,303.49,10.830017
20091112T1600,13.420529,75,6.725354,285.5241,37,191.34999,11.100006
20091112T1700,13.070529,74,1.08,360,16,56.07,10.300018
20091112T1800,12.210529,78,7.9036193,120.06859,28,0,9.209991
20091112T1900,10.380529,84,8.714677,128.29016,25,0,8.390015
20091112T2000,9.850529,82,8.39657,120.96376,100,0,7.779999
20091112T2100,9.690529,81,8.78872,124.99202,100,0,7.6900024
20091112T2200,9.900529,81,7.5942082,121.429565,100,0,7.700012
20091112T2300,9.960529,84,10.144082,117.474434,100,0,7.76001
20091113T0000,10.640529,81,7.42159,140.90614,100,0,7.899994
20091113T0100,12.460529,73,7.2805495,171.46924,100,0,8.01001
20091113T0200,10.580529,81,8.669949,184.76364,100,0,8.220001
20091113T0300,9.770529,81,7.2805495,171.46924,28,0,7.9299927
20091113T0400,10.020529,80,5.8603754,169.38034,3.6000001,0,7.4299927
20091113T0500,8.540529,87,9.339208,117.55281,27.900002,0,7.100006
20091113T0600,7.6905284,91,10.636766,113.96249,100,0,6.860016
20091113T0700,7.7605286,89,10.630672,118.30075,100,0,6.779999
20091113T0800,7.2505283,92,10.464797,116.56505,80,8.9,6.779999
20091113T0900,7.9105287,93,7.771331,103.392494,100,115.7,7.360016
20091113T1000,9.150529,93,7.928178,92.602554,100,194.91,8.390015
20091113T1100,10.830529,91,7.5599995,89.99999,100,242.08,9.600006
20091113T1200,12.590529,89,10.105681,94.08562,100,267.88998,10.880005
20091113T1300,14.170529,86,13.1041975,105.9454,100,224.28,11.890015
20091113T1400,15.810529,82,12.984975,136.12329,100,261.66,12.929993
20091113T1500,17.04053,67,15.542662,193.3925,100,235.84999,13.709991
20091113T1600,16.90053,60,13.0447235,207.97948,100,153.97,13.869995
20091113T1700,15.120529,62,13.450708,195.52411,100,48.059998,13.160004
20091113T1800,14.070529,64,13.397612,186.17018,36,0,12.160004
20091113T1900,14.260529,59,11.304229,170.83765,13.8,0,11.240021
20091113T2000,12.780529,68,11.384198,145.30484,67,0,10.529999
20091113T2100,10.680529,83,11.384198,124.69515,78,0,10.040009
20091113T2200,9.440529,91,10.829958,111.44774,100,0,9.619995
20091113T2300,8.590529,96,10.365251,110.323135,100,0,9.279999
20091114T0000,8.420529,96,9.983106,115.64101,28.500002,0,9.050018
20091114T0100,8.280529,96,9.983106,115.64101,30.000002,0,8.800018
20091114T0200,8.700529,91,9.220499,128.6598,27.900002,0,8.429993
20091114T0300,8.940529,84,9.449572,130.36453,20.400002,0,7.9900208
20091114T0400,8.490529,84,10.799999,126.869896,21,0,7.619995
20091114T0500,6.6605287,90,14.386494,121.70142,100,0,7.0400085
20091114T0600,6.8305287,88,16.923828,119.29136,59,0,6.869995
20091114T0700,5.9105287,93,13.891522,121.2184,87,0,6.649994
20091114T0800,5.4705286,94,14.021525,119.19748,100,6.23,6.4900208
20091114T0900,6.8305287,91,9.659814,116.56505,100,71.2,6.8900146
20091114T1000,9.0505295,87,10.685391,122.61925,100,157.53,7.9100037
20091114T1100,11.560529,78,11.609651,119.74488,79,326.63,9.610016
20091114T1200,15.560529,61,8.089993,200.85446,100,339.09,11.330017
20091114T1300,18.62053,45,16.299694,239.47029,100,293.69998,12.800018
20091114T1400,18.80053,48,17.373497,235.98065,100,339.09,14.02002
20091114T1500,17.55053,51,13.089354,238.49574,100,101.46,13.839996
20091114T1600,16.910528,53,6.28713,256.7595,100,31.15,13.300018
20091114T1700,15.940529,61,10.587918,305.31122,100,9.79,12.720001
20091114T1800,12.280529,94,8.225035,293.1986,100,0,12.160004
20091114T1900,11.860529,96,3.6,306.8699,100,0,11.740021
20091114T2000,12.420529,82,14.118243,199.359,100,0,11.380005
20091114T2100,12.470529,71,13.324863,231.58195,21,0,10.860016
20091114T2200,12.010529,73,9.220499,218.65982,0,0,10.119995
20091114T2300,12.040529,73,8.4042845,189.86581,0,0,9.440002
20091115T0000,11.280529,75,9.885262,169.50853,6.9,0,8.890015
20091115T0100,10.210529,80,9.83268,156.2505,30.000002,0,8.51001
20091115T0200,10.320529,80,9.585739,145.71312,66,0,8.309998
20091115T0300,10.930529,76,9.1641035,135,88,0,8.119995
20091115T0400,10.680529,76,9.449572,130.36453,40,0,7.8399963
20091115T0500,8.310529,93,7.6367526,98.1301,100,0,7.7700195
20091115T0600,8.060529,92,7.968939,108.434944,40,0,7.5899963
20091115T0700,8.090529,89,7.4128532,119.054596,1.8000001,0,7.1400146
20091115T0800,8.040529,87,7.5942082,121.429565,9,7.12,6.8200073
20091115T0900,8.510529,89,7.4128532,119.054596,84,115.7,7.480011
20091115T1000,9.330529,93,8.891344,111.37062,100,161.09,8.470001
20091115T1100,10.890529,93,8.891343,121.759476,100,171.77,9.459991
20091115T1200,12.600529,86,10.182337,135,100,175.33,10.459991
20091115T1300,14.890529,83,9.686609,138.01279,100,344.43,12.220001
20091115T1400,15.910529,75,6.989936,145.49147,30.000002,291.91998,13.390015
20091115T1500,16.360529,74,3.4152596,198.43495,100,274.12,14.190002
20091115T1600,16.32053,69,1.8,180,100,137.95,14.27002
20091115T1700,16.12053,67,7.289445,147.09476,100,17.8,13.640015
20091115T1800,14.470529,73,6.2145634,169.99202,100,0,12.950012
20091115T1900,13.010529,77,10.440001,180,100,0,12.300018
20091115T2000,12.250529,84,8.699793,155.55605,100,0,11.76001
20091115T2100,11.750529,91,9.504272,127.30394,100,0,11.410004
20091115T2200,11.420529,95,10.685391,122.61925,100,0,11.119995
20091115T2300,11.400529,93,12.594856,120.963745,100,0,10.940002
20091116T0000,11.510529,88,13.684735,125.36246,100,0,10.809998
20091116T0100,12.240529,81,11.808878,142.4314,100,0,10.679993
20091116T0200,13.250529,72,9.007196,177.7094,100,0,10.660004
20091116T0300,12.730529,77,11.384199,198.43495,100,0,10.690002
20091116T0400,12.930529,77,10.144082,207.47443,100,0,10.740021
20091116T0500,10.100529,87,16.434305,118.81079,100,0,9.51001
20091116T0600,9.880529,91,13.891522,121.2184,100,0,9.52002
20091116T0700,9.750529,94,10.315115,119.248825,100,0,9.52002
20091116T0800,10.220529,93,7.8954163,114.22774,100,0.89,9.570007
20091116T0900,11.150529,92,8.225035,113.19859,100,48.95,9.950012
20091116T1000,13.210529,90,4.2136917,160.01689,100,220.72,11.220001
20091116T1100,15.020529,88,4.6800003,247.38014,100,215.37999,12.51001
20091116T1200,14.690529,88,5.3517847,250.34618,100,90.78,12.860016
20091116T1300,14.970529,89,2.0991426,210.96376,100,112.14,13.300018
20091116T1400,15.0505295,91,0.35999998,89.99999,100,143.29,13.800018
20091116T1500,14.760529,94,3.96,89.99999,100,105.909996,13.940002
20091116T1600,14.410529,95,3.6179552,84.289406,100,70.31,13.820007
20091116T1700,14.320529,92,5.0528407,94.08562,100,19.58,13.380005
20091116T1800,14.520529,87,6.28713,113.62937,100,0,12.869995
20091116T1900,14.680529,83,6.489992,123.69006,100,0,12.470001
20091116T2000,14.450529,84,5.991594,122.73523,100,0,12.149994
20091116T2100,14.320529,87,4.5820518,135,100,0,11.869995
20091116T2200,14.740529,84,2.5959969,213.69006,100,0,11.77002
20091116T2300,14.940529,74,5.8603754,227.48956,100,0,11.660004
20091117T0000,14.170529,75,5.8603754,227.48956,100,0,11.490021
20091117T0100,13.950529,79,6.1094027,225,100,0,11.339996
20091117T0200,14.140529,82,7.072878,255.25644,100,0,11.290009
20091117T0300,14.010529,83,5.315336,241.69925,100,0,11.209991
20091117T0400,13.770529,84,4.68,180,100,0,11.110016
20091117T0500,11.860529,83,8.373386,115.46334,100,0,10.660004
20091117T0600,11.740529,81,8.39657,120.96376,0,0,10.230011
20091117T0700,11.460529,81,11.269782,116.56505,1,0,9.779999
20091117T0800,13.280529,61,10.883676,124.2157,100,1.78,9.850006
20091117T0900,14.620529,52,8.404285,133.26428,100,35.6,10.27002
20091117T1000,17.63053,40,9.47012,171.25385,100,85.44,11.050018
20091117T1100,18.600529,43,10.594036,189.78241,2,207.37,12.529999
20091117T1200,18.780529,50,13.779114,213.27489,0,369.35,14.089996
20091117T1300,19.600529,54,9.726664,231.009,51,382.69998,15.420013
20091117T1400,19.23053,71,13.896187,286.55707,4,294.59,16.339996
20091117T1500,20.31053,50,21.542923,260.38028,6,279.46,16.570007
20091117T1600,19.830528,51,13.896187,253.44293,5,166.43,16.190002
20091117T1700,19.65053,48,9,216.8699,59,40.05,15.200012
20091117T1800,16.32053,60,8.654986,163.07248,97,0,14.330017
20091117T1900,15.260529,60,8.669949,138.36646,27,0,13.339996
20091117T2000,15.240529,59,4.8965297,143.97263,0,0,12.429993
20091117T2100,13.210529,72,11.966953,276.91122,100,0,11.77002
20091117T2200,14.160529,79,21.96,280.38885,100,0,11.869995
20091117T2300,13.000529,89,16.327497,284.03625,100,0,11.899994
20091118T0000,11.960529,92,15.7908325,294.22775,4,0,11.580017
20091118T0100,10.830529,88,16.563911,268.75464,5,0,11.070007
20091118T0200,10.260529,88,14.264361,259.8245,70,0,10.52002
20091118T0300,9.960529,85,10.446206,268.0251,10,0,10.240021
20091118T0400,9.910529,87,8.12197,282.80426,100,0,10.050018
20091118T0500,9.990529,92,9.565437,289.7989,71,0,10.570007
20091118T0600,9.110529,94,5.8048253,262.875,81,0,9.869995
20091118T0700,9.220529,91,3.319036,220.6013,5,0,9.420013
20091118T0800,9.560529,89,3.6179552,185.71059,17,2.67,8.880005
20091118T0900,10.440529,88,2.9024127,209.74489,100,95.229996,9.279999
20091118T1000,11.150529,85,3.2599385,276.34018,26,211.81999,10.490021
20091118T1100,11.710529,85,6.297428,300.96375,43,316.84,11.619995
20091118T1200,12.490529,79,6.87779,276.009,35,242.97,12.410004
20091118T1300,13.740529,74,8.707238,277.125,11,296.37,13.200012
20091118T1400,14.190529,72,12.371645,278.3659,17,287.47,13.709991
20091118T1500,14.260529,70,12.783802,279.7276,2,223.39,13.820007
20091118T1600,13.5505295,73,10.315115,299.24884,0,170.88,13.399994
20091118T1700,12.530529,72,8.161764,311.42368,0,35.6,12.350006
20091118T1800,11.8005295,74,2.1897945,279.46234,2.7,0,11.25
20091118T1900,11.620529,75,3.671294,191.30994,0.6,0,10.330017
20091118T2000,11.430529,76,3.6179552,174.28941,0,0,9.580017
20091118T2100,11.070529,79,4.8433046,131.98721,0,0,8.940002
20091118T2200,10.400529,81,6.12,118.07248,0,0,8.399994
20091118T2300,9.430529,83,5.5887027,104.93142,0,0,7.9299927
20091119T0000,8.720529,83,6.0347,107.35402,1.8000001,0,7.4900208
20091119T0100,8.410529,83,6.6185193,112.380135,1.5,0,7.0899963
20091119T0200,8.200529,84,7.42159,112.83366,0.3,0,6.75
20091119T0300,7.8305287,86,8.089993,110.854454,1.5,0,6.450012
20091119T0400,7.1005287,90,9.565437,109.798874,4.5,0,6.2099915
20091119T0500,7.7105284,93,6.12,118.07248,0,0,6.3000183
20091119T0600,7.290529,91,6.151683,110.556046,0,0,6.0500183
20091119T0700,6.8405285,89,6.9527545,111.2505,0.6,0,5.7900085
20091119T0800,6.7405286,87,7.4128532,119.054596,0.6,2.67,5.5599976
20091119T0900,7.1705284,89,9.227524,110.556046,1,104.13,6.1799927
20091119T1000,8.060529,92,11.043261,109.025604,0.6,231.4,7.4400024
20091119T1100,9.750529,90,11.525623,104.47029,0,317.72998,8.950012
20091119T1200,11.580529,83,11.720751,100.61965,0,368.46,10.459991
20091119T1300,13.280529,78,12.074766,100.30484,0,380.03,11.790009
20091119T1400,14.440529,76,11.966953,96.911224,0,345.32,12.76001
20091119T1500,14.940529,77,12.261158,93.366455,0,268.78,13.25
20091119T1600,14.370529,78,11.165805,91.8476,0,157.53,13.100006
20091119T1700,13.420529,77,11.874544,104.03624,0,32.93,12.100006
20091119T1800,11.690529,83,10.30883,114.77514,0,0,11.050018
20091119T1900,10.530529,80,10.630672,118.30075,0,0,10.160004
20091119T2000,9.350529,81,10.883676,124.2157,0,0,9.410004
20091119T2100,8.790529,81,11.090103,125.75388,0,0,8.779999
20091119T2200,9.410529,73,9.793059,126.027374,5.1000004,0,8.27002
20091119T2300,9.580529,69,9.693296,121.32869,4.2000003,0,7.8399963
20091120T0000,9.520529,68,10.495713,120.96376,0,0,7.480011
20091120T0100,9.260529,71,10.805998,119.981636,0,0,7.149994
20091120T0200,8.720529,75,10.685391,122.61925,0,0,6.8399963
20091120T0300,7.9805284,78,11.119281,119.054596,50,0,6.5599976
